record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type,aami_class
221,1918,506287,1406.3527777777779,NORMAL,N,506223,506243,506253,506270,506296,506356,506390,506422,normal,N
221,1921,507061,1408.5027777777777,NORMAL,N,506984,506998,507010,507044,507070,507132,507172,507204,normal,N
221,1922,507408,1409.4666666666667,NORMAL,N,507322,507353,507372,507391,507416,507468,507513,507537,normal,N
221,1924,507999,1411.1083333333333,NORMAL,N,507904,507930,507961,507982,508008,508053,508104,508128,normal,N
221,1925,508340,1412.0555555555557,NORMAL,N,508246,508278,508310,508324,508349,508400,508445,508473,normal,N
221,1926,508625,1412.8472222222222,NORMAL,N,508538,508562,508596,508608,508633,508673,508770,508787,biphasic_positive_negative,N
221,1927,509048,1414.0222222222221,NORMAL,N,508957,508978,508996,509031,509057,509116,509157,509186,normal,N
221,1929,509588,1415.5222222222221,NORMAL,N,509519,509543,509560,509572,509596,509637,509686,509712,normal,N
221,1931,510106,1416.9611111111112,NORMAL,N,509997,510021,510030,510090,510114,510179,510213,510242,normal,N
221,1932,510426,1417.85,NORMAL,N,510335,510364,510397,510409,510435,510457,510465,510525,inverted,N
221,1934,510882,1419.1166666666666,NORMAL,N,510788,510814,510837,510867,510891,510957,510990,511025,normal,N
221,1938,511920,1422.0,NORMAL,N,511817,511826,511848,511904,511928,512004,512028,512059,normal,N
221,1939,512178,1422.7166666666667,NORMAL,N,512078,512082,512115,512162,512190,512259,512278,512302,normal,N
221,1941,512661,1424.0583333333334,NORMAL,N,512549,512564,512584,512645,512669,512741,512769,512798,normal,N
221,1942,512934,1424.8166666666666,NORMAL,N,512840,512872,512895,512919,512948,512997,513041,513064,normal,N
221,1943,513237,1425.6583333333333,NORMAL,N,513176,513183,513207,513220,513245,513300,513344,513368,normal,N
221,1944,513520,1426.4444444444443,NORMAL,N,513442,513470,513491,513503,513528,513592,513629,513651,normal,N
221,1945,513825,1427.2916666666667,NORMAL,N,513759,513767,513792,513809,513838,513874,513931,513957,normal,N
221,1950,515195,1431.0972222222222,NORMAL,N,515114,515123,515146,515178,515204,515276,515310,515349,normal,N
221,1951,515675,1432.4305555555557,NORMAL,N,515621,515631,515649,515658,515684,515741,515791,515819,normal,N
221,1953,516220,1433.9444444444443,NORMAL,N,516118,516141,516161,516204,516228,516278,516316,516345,normal,N
221,1956,517069,1436.3027777777777,NORMAL,N,517001,517015,517044,517053,517081,517119,517170,517197,normal,N
221,1957,517610,1437.8055555555557,NORMAL,N,517548,517564,517581,517593,517619,517669,517761,517778,biphasic_positive_negative,N
221,1958,517954,1438.7611111111112,NORMAL,N,517896,517904,517922,517938,517963,518023,518058,518087,normal,N
221,1960,518477,1440.213888888889,NORMAL,N,518417,518427,518453,518462,518485,518526,518578,518604,normal,N
221,1967,520246,1445.1277777777777,NORMAL,N,520149,520165,520174,520230,520255,520301,520351,520372,normal,N
221,1969,521013,1447.2583333333334,NORMAL,N,520919,520937,520948,520997,521022,521063,521158,521172,biphasic_positive_negative,N
221,1974,522374,1451.0388888888888,NORMAL,N,522310,522327,522340,522357,522382,522443,522479,522506,normal,N
221,1975,522598,1451.661111111111,NORMAL,N,522515,522530,522546,522582,522611,522655,522739,522753,biphasic_positive_negative,N
221,1976,522838,1452.3277777777778,NORMAL,N,522759,522781,522798,522823,522850,522912,522936,522960,normal,N
221,1979,523688,1454.6888888888889,NORMAL,N,523580,523596,523610,523671,523696,523765,523795,523823,normal,N
221,1983,524842,1457.8944444444444,NORMAL,N,524776,524800,524814,524826,524850,524898,524940,524966,normal,N
221,1986,525721,1460.3361111111112,NORMAL,N,525643,525655,525681,525705,525729,525775,525859,525875,biphasic_positive_negative,N
221,1990,527109,1464.1916666666666,NORMAL,N,527046,527063,527085,527094,527117,527172,527213,527247,normal,N
221,1995,528536,1468.1555555555556,NORMAL,N,528480,528495,528508,528520,528545,528591,528639,528665,normal,N
221,1998,529222,1470.0611111111111,NORMAL,N,529150,529175,529198,529206,529234,529282,529322,529370,normal,N
221,2003,530379,1473.275,NORMAL,N,530288,530318,530342,530363,530393,530444,530484,530509,normal,N
221,2006,531140,1475.388888888889,NORMAL,N,531086,531099,531110,531122,531149,531171,531248,531283,biphasic_negative_positive,N
221,2008,531683,1476.8972222222221,NORMAL,N,531598,531620,531638,531666,531691,531736,531788,531817,normal,N
221,2009,531959,1477.6638888888888,NORMAL,N,531853,531890,531904,531944,531967,532020,532085,532110,biphasic_positive_negative,N
221,2010,532276,1478.5444444444445,NORMAL,N,532216,532225,532247,532259,532284,532345,532381,532408,normal,N
221,2011,532590,1479.4166666666667,NORMAL,N,532512,532529,532555,532574,532598,532651,532729,532740,biphasic_positive_negative,N
221,2012,532894,1480.2611111111112,NORMAL,N,532776,532787,532801,532878,532903,532960,533039,533063,biphasic_positive_negative,N
221,2013,533191,1481.0861111111112,NORMAL,N,533074,533099,533116,533174,533199,533260,533328,533345,biphasic_positive_negative,N
221,2014,533433,1481.7583333333334,NORMAL,N,533378,533388,533408,533418,533441,533481,533530,533565,normal,N
221,2015,533663,1482.3972222222221,NORMAL,N,533574,533603,533621,533647,533671,533715,533787,533808,biphasic_positive_negative,N
221,2020,535075,1486.3194444444443,NORMAL,N,534964,534976,534987,535059,535083,535133,535180,535209,normal,N
221,2025,536607,1490.575,NORMAL,N,536557,536572,536578,536590,536615,536674,536712,536736,normal,N
221,2027,537304,1492.5111111111112,NORMAL,N,537237,537254,537273,537287,537313,537381,537418,537454,normal,N
221,2028,537705,1493.625,NORMAL,N,537654,537668,537677,537689,537714,537762,537814,537837,normal,N
221,2029,538026,1494.5166666666667,NORMAL,N,537894,537917,537941,538009,538033,538091,538159,538180,biphasic_positive_negative,N
221,2030,538267,1495.1861111111111,NORMAL,N,538194,538217,538240,538251,538280,538324,538363,538388,normal,N
221,2033,539096,1497.4888888888888,NORMAL,N,539024,539054,539071,539080,539105,539149,539234,539246,biphasic_positive_negative,N
221,2034,539441,1498.4472222222223,NORMAL,N,539367,539381,539411,539423,539450,539535,539552,539583,normal,N
221,2035,539710,1499.1944444444443,NORMAL,N,539620,539646,539666,539695,539719,539721,539817,539843,biphasic_negative_positive,N
221,2036,539956,1499.8777777777777,NORMAL,N,539895,539915,539926,539938,539965,540035,540059,540085,normal,N
221,2037,540201,1500.5583333333334,NORMAL,N,540116,540151,540167,540185,540209,540257,540298,540324,normal,N
221,2038,540474,1501.3166666666666,NORMAL,N,540383,540425,540445,540457,540482,540540,540574,540598,normal,N
221,2039,540713,1501.9805555555556,NORMAL,N,540636,540650,540662,540696,540722,540782,540817,540834,normal,N
221,2041,541276,1503.5444444444445,NORMAL,N,541225,541237,541248,541260,541285,541349,541388,541412,normal,N
221,2042,541528,1504.2444444444445,NORMAL,N,541442,541470,541492,541513,541536,541601,541631,541652,normal,N
221,2043,541789,1504.9694444444444,NORMAL,N,541739,541749,541762,541774,541799,541853,541895,541918,normal,N
221,2044,542033,1505.6472222222221,NORMAL,N,541967,541981,542006,542018,542042,542094,542137,542158,normal,N
221,2045,542273,1506.3138888888889,NORMAL,N,542207,542221,542245,542257,542281,542331,542367,542389,normal,N
221,2046,542673,1507.425,NORMAL,N,542606,542617,542645,542657,542681,542736,542778,542804,normal,N
221,2047,543006,1508.35,NORMAL,N,542948,542954,542975,542991,543015,543060,543111,543135,normal,N
221,2048,543286,1509.1277777777777,NORMAL,N,543226,543239,543258,543270,543295,543349,543419,543428,biphasic_positive_negative,N
221,2049,543581,1509.9472222222223,NORMAL,N,543520,543532,543554,543566,543590,543634,543688,543722,normal,N
221,2050,543883,1510.786111111111,NORMAL,N,543815,543829,543847,543866,543893,543962,543993,544014,normal,N
221,2052,544330,1512.0277777777778,PVC,V,544217,544253,544274,544289,544362,544385,544403,544450,inverted,V
221,2053,544687,1513.0194444444444,NORMAL,N,544599,544620,544644,544670,544696,544764,544789,544816,normal,N
221,2054,545002,1513.8944444444444,NORMAL,N,544937,544949,544974,544986,545011,545059,545137,545148,biphasic_positive_negative,N
221,2055,545245,1514.5694444444443,NORMAL,N,545153,545178,545217,545229,545254,545312,545348,545367,normal,N
221,2056,545518,1515.3277777777778,NORMAL,N,545435,545449,545487,545501,545527,545552,545620,545652,biphasic_negative_positive,N
221,2057,545829,1516.1916666666666,NORMAL,N,545761,545768,545783,545812,545838,545878,545943,545960,biphasic_negative_positive,N
221,2058,546176,1517.1555555555556,NORMAL,N,546104,546122,546150,546159,546185,546210,546284,546317,biphasic_negative_positive,N
221,2060,546666,1518.5166666666667,NORMAL,N,546586,546600,546619,546650,546675,546718,546812,546831,biphasic_positive_negative,N
221,2061,546962,1519.338888888889,NORMAL,N,546898,546913,546937,546946,546971,547023,547096,547120,biphasic_positive_negative,N
221,2062,547325,1520.3472222222222,NORMAL,N,547274,547282,547296,547308,547334,547377,547434,547473,normal,N
221,2064,547927,1522.0194444444444,NORMAL,N,547885,547893,547898,547910,547936,547992,548032,548058,normal,N
221,2065,548259,1522.9416666666666,NORMAL,N,548171,548194,548230,548242,548267,548325,548362,548390,normal,N
221,2067,548784,1524.4,NORMAL,N,548704,548718,548733,548768,548792,548848,548884,548908,normal,N
221,2069,549283,1525.786111111111,NORMAL,N,549222,549240,549253,549267,549292,549356,549389,549417,normal,N
221,2070,549588,1526.6333333333334,NORMAL,N,549482,549508,549525,549571,549596,549649,549691,549719,normal,N
221,2072,550239,1528.4416666666666,NORMAL,N,550148,550160,550179,550222,550248,550298,550351,550377,normal,N
221,2078,551979,1533.275,NORMAL,N,551898,551917,551949,551964,551987,552045,552090,552123,normal,N
221,2080,552571,1534.9194444444445,NORMAL,N,552506,552520,552528,552555,552580,552651,552680,552709,normal,N
221,2082,553243,1536.786111111111,NORMAL,N,553132,553143,553155,553227,553251,553301,553341,553367,normal,N
221,2083,553504,1537.5111111111112,NORMAL,N,553439,553457,553477,553489,553517,553561,553606,553631,normal,N
221,2084,553909,1538.6361111111112,NORMAL,N,553820,553839,553877,553892,553918,553983,554016,554042,normal,N
221,2087,554707,1540.8527777777779,NORMAL,N,554642,554660,554678,554691,554716,554769,554816,554844,normal,N
221,2088,555026,1541.7388888888888,NORMAL,N,554959,554974,554998,555009,555035,555075,555160,555176,biphasic_positive_negative,N
221,2090,555529,1543.1361111111112,NORMAL,N,555443,555466,555487,555513,555537,555595,555631,555651,normal,N
221,2091,555763,1543.786111111111,NORMAL,N,555706,555724,555736,555748,555776,555828,555863,555891,normal,N
221,2092,556074,1544.65,NORMAL,N,556013,556026,556044,556057,556082,556129,556178,556205,normal,N
221,2094,556623,1546.175,NORMAL,N,556541,556559,556591,556606,556635,556683,556726,556752,normal,N
221,2095,556946,1547.0722222222223,NORMAL,N,556885,556899,556919,556929,556954,557004,557059,557085,normal,N
221,2098,557733,1549.2583333333334,NORMAL,N,557630,557654,557675,557717,557741,557791,557831,557860,normal,N
221,2099,557963,1549.8972222222221,NORMAL,N,557903,557923,557940,557948,557971,558014,558065,558089,normal,N
221,2100,558213,1550.5916666666667,NORMAL,N,558139,558160,558185,558197,558221,558277,558320,558347,normal,N
221,2102,558847,1552.3527777777779,NORMAL,N,558766,558794,558822,558831,558856,558913,558954,558979,normal,N
221,2104,559511,1554.1972222222223,NORMAL,N,559441,559449,559462,559495,559519,559578,559614,559639,normal,N
221,2105,559800,1555.0,NORMAL,N,559745,559754,559764,559784,559807,559864,559896,559921,normal,N
221,2107,560316,1556.4333333333334,NORMAL,N,560258,560266,560285,560300,560329,560409,560431,560458,normal,N
221,2110,561159,1558.775,NORMAL,N,561107,561119,561133,561143,561167,561224,561261,561295,normal,N
221,2112,561621,1560.0583333333334,PVC,V,561511,561539,561565,561585,561652,561672,561693,561747,inverted,V
221,2113,561914,1560.8722222222223,NORMAL,N,561860,561869,561886,561898,561922,561980,562019,562049,normal,N
221,2117,563144,1564.2888888888888,NORMAL,N,563077,563093,563100,563127,563152,563214,563255,563284,normal,N
221,2119,563893,1566.3694444444445,NORMAL,N,563844,563852,563868,563877,563906,563933,563970,564022,normal,N
221,2122,564567,1568.2416666666666,NORMAL,N,564447,564464,564478,564551,564575,564645,564672,564699,normal,N
221,2127,566003,1572.2305555555556,NORMAL,N,565955,565965,565976,565988,566010,566067,566133,566147,biphasic_positive_negative,N
221,2132,567154,1575.4277777777777,NORMAL,N,567068,567082,567110,567137,567167,567228,567265,567300,normal,N
221,2133,567616,1576.7111111111112,NORMAL,N,567559,567573,567588,567600,567624,567689,567722,567752,normal,N
221,2134,568030,1577.861111111111,NORMAL,N,567948,567966,567987,568015,568038,568092,568134,568156,normal,N
221,2135,568405,1578.9027777777778,NORMAL,N,568298,568308,568328,568390,568413,568467,568503,568529,normal,N
221,2139,569425,1581.736111111111,NORMAL,N,569380,569391,569397,569409,569434,569487,569538,569560,normal,N
221,2142,570187,1583.8527777777779,NORMAL,N,570102,570130,570163,570172,570196,570268,570318,570333,biphasic_positive_negative,N
221,2145,571005,1586.125,NORMAL,N,570921,570946,570961,570989,571018,571088,571135,571155,biphasic_positive_negative,N
221,2146,571425,1587.2916666666667,NORMAL,N,571332,571365,571380,571408,571434,571498,571538,571564,normal,N
221,2147,571790,1588.3055555555557,NORMAL,N,571695,571706,571719,571773,571798,571848,571896,571929,normal,N
221,2148,572074,1589.0944444444444,NORMAL,N,572004,572015,572026,572058,572086,572142,572176,572202,normal,N
221,2152,572977,1591.6027777777779,PVC,V,572878,572921,572941,572947,573014,573016,573040,573094,inverted,V
221,2154,573543,1593.175,NORMAL,N,573449,573475,573481,573526,573556,573621,573650,573672,normal,N
221,2158,574751,1596.5305555555556,NORMAL,N,574676,574691,574721,574735,574759,574804,574856,574882,normal,N
221,2159,574994,1597.2055555555555,NORMAL,N,574905,574913,574926,574979,575007,575058,575091,575114,normal,N
221,2160,575288,1598.0222222222221,NORMAL,N,575186,575209,575239,575272,575296,575349,575389,575414,normal,N
221,2164,576651,1601.8083333333334,NORMAL,N,576554,576573,576600,576633,576660,576720,576761,576784,normal,N
221,2165,576962,1602.6722222222222,NORMAL,N,576913,576924,576937,576946,576969,577018,577058,577081,normal,N
221,2166,577184,1603.2888888888888,NORMAL,N,577099,577121,577158,577168,577192,577233,577279,577309,normal,N
221,2171,578460,1606.8333333333333,NORMAL,N,578384,578404,578428,578443,578468,578553,578572,578603,normal,N
221,2172,578708,1607.5222222222221,NORMAL,N,578615,578629,578655,578692,578716,578764,578811,578837,normal,N
221,2174,579168,1608.8,NORMAL,N,579090,579121,579135,579153,579180,579203,579271,579301,biphasic_negative_positive,N
221,2176,579691,1610.2527777777777,NORMAL,N,579633,579646,579659,579675,579699,579780,579800,579829,normal,N
221,2178,580323,1612.0083333333334,NORMAL,N,580256,580274,580294,580306,580331,580382,580476,580495,biphasic_positive_negative,N
221,2181,581264,1614.6222222222223,NORMAL,N,581202,581220,581236,581248,581277,581318,581362,581383,normal,N
221,2183,581792,1616.088888888889,NORMAL,N,581733,581747,581763,581776,581800,581862,581896,581924,normal,N
221,2184,582050,1616.8055555555557,NORMAL,N,581957,581975,581984,582033,582063,582121,582157,582179,normal,N
221,2185,582363,1617.675,NORMAL,N,582296,582304,582333,582345,582372,582428,582471,582494,normal,N
221,2186,582631,1618.4194444444445,NORMAL,N,582554,582585,582601,582613,582639,582687,582737,582764,normal,N
221,2188,583099,1619.7194444444444,NORMAL,N,583032,583058,583070,583082,583107,583178,583200,583226,normal,N
221,2192,584025,1622.2916666666667,NORMAL,N,583971,583986,583996,584008,584034,584090,584135,584182,normal,N
221,2193,584353,1623.2027777777778,NORMAL,N,584276,584284,584306,584336,584361,584406,584500,584510,biphasic_positive_negative,N
221,2194,584801,1624.4472222222223,NORMAL,N,584739,584755,584768,584785,584811,584872,584912,584942,normal,N
221,2197,585486,1626.35,NORMAL,N,585400,585415,585450,585470,585494,585549,585588,585616,normal,N
221,2198,585699,1626.9416666666666,NORMAL,N,585645,585666,585672,585684,585707,585769,585797,585816,normal,N
221,2199,585912,1627.5333333333333,NORMAL,N,585846,585870,585884,585896,585920,585989,586012,586034,normal,N
221,2201,586369,1628.8027777777777,NORMAL,N,586286,586316,586323,586353,586377,586401,586416,586473,inverted,N
221,2203,586925,1630.3472222222222,NORMAL,N,586843,586864,586880,586909,586934,586994,587037,587083,normal,N
221,2205,587396,1631.6555555555556,NORMAL,N,587328,587356,587368,587380,587404,587460,587494,587512,normal,N
221,2206,587649,1632.3583333333333,NORMAL,N,587573,587597,587621,587633,587657,587730,587753,587777,normal,N
